,BR,BTH,BPH,BMAG,UNIX TIME
19785,-0.43432279663408957,-0.14181968869684558,0.2038658025017155,0.4993234872868105,833563770.358
19786,-0.2629573394587345,-0.14772884239254747,0.07090984434842279,0.3102305690243497,833563794.358
19787,-0.17136545717535506,-0.2275024172845231,0.36932210598136866,0.46682314196045005,833563818.358
19788,-0.15659257293610032,-0.16841088032750412,0.44909568087334434,0.5052326409825123,833563842.358
19789,-0.038409499022062345,-0.062046113804869935,0.44023195032979145,0.4461411040254934,833563866.358
19790,0.0029545768478509496,-0.16545630347965318,0.09159188228337943,0.18909291826246077,833563890.358
19791,0.05022273900511126,-0.2806564826756217,-0.13294254442529452,0.31315354909069376,833563914.358
19792,0.10339975677522906,-0.1388511019553076,-0.17430244713538612,0.24815941626054974,833563938.358
19793,0.16839388960537305,-0.1181711506002618,-0.1979366772554385,0.28656504020563484,833563962.358
19794,0.16248533207535998,-0.1181711506002618,-0.0590855753001309,0.20679951355045811,833563986.358
19795,0.22747946490550394,-0.12407970813027487,-0.01772567259003927,0.25997653132057597,833564010.358
19796,0.20384523478545158,-0.03545134518007854,0.05022273900511126,0.2127080710804712,833564034.358
19797,0.09158264171520289,0.04431418147509817,0.0,0.10044547801022252,833564058.358
19798,0.04135990271009163,0.06499413283014399,-0.06499413283014399,0.10044547801022252,833564082.358
19799,-0.0265885088850589,0.1122625930702487,-0.14180538072031415,0.18316528343040578,833564106.358
19800,-0.020679951355045814,0.09749119924521599,-0.25406797379056284,0.2717936463806021,833564130.358
19801,-0.07976552665517671,0.09158264171520289,-0.31315354909069376,0.3367877792107461,833564154.358
